"code_uhbr","finest_name","abundance","date","method","community"
"TP_T_B1_R1","Acrobeles",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Acrobeloides",328,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Aporcelaimidae",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Aprutides",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Cervidellus",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Chiloplacus",197,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Eumonhystera",66,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Anaplectus",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Plectus",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Tylocephalus",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Panagrolaimus",985,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Rhabditidae",263,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Rhabdolaimus",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Prismatolaimus",197,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Aphelenchus",788,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Aphelenchoides",131,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Diphtherophora",66,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Mononchus",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Microdorylaimus",66,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Nygolaimidae",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Discolaimus",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Oxydirus",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Eudorylaimus",66,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Pratylenchus",394,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Prodorylaimus",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Helicotylenchus",66,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Trichodorus",0,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Tylenchorhynchus",3547,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Tylenchidae",1971,"17/04/2023","baermann","nematodes"
"TP_T_B1_R1","Mylonchulus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Acrobeles",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Acrobeloides",1259,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Aporcelaimidae",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Aprutides",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Cervidellus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Chiloplacus",360,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Eumonhystera",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Anaplectus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Plectus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Tylocephalus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Panagrolaimus",24103,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Rhabditidae",540,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Rhabdolaimus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Prismatolaimus",180,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Aphelenchus",3597,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Aphelenchoides",1799,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Diphtherophora",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Mononchus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Microdorylaimus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Nygolaimidae",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Discolaimus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Oxydirus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Eudorylaimus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Pratylenchus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Prodorylaimus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Helicotylenchus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Trichodorus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Tylenchorhynchus",0,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Tylenchidae",1439,"17/04/2023","baermann","nematodes"
"MC_C_B1_R1","Mylonchulus",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Acrobeles",87,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Acrobeloides",608,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Aporcelaimidae",87,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Aprutides",261,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Cervidellus",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Chiloplacus",434,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Eumonhystera",174,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Anaplectus",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Plectus",87,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Tylocephalus",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Panagrolaimus",521,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Rhabditidae",87,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Rhabdolaimus",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Prismatolaimus",174,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Aphelenchus",869,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Aphelenchoides",521,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Diphtherophora",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Mononchus",87,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Microdorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Nygolaimidae",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Discolaimus",87,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Oxydirus",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Eudorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Pratylenchus",87,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Prodorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Helicotylenchus",130,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Trichodorus",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Tylenchorhynchus",0,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Tylenchidae",3214,"17/04/2023","baermann","nematodes"
"AF_T_B1_R1","Mylonchulus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Acrobeles",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Acrobeloides",1656,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Aporcelaimidae",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Aprutides",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Cervidellus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Chiloplacus",662,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Eumonhystera",331,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Anaplectus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Plectus",331,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Tylocephalus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Panagrolaimus",41737,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Rhabditidae",994,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Rhabdolaimus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Prismatolaimus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Aphelenchus",4306,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Aphelenchoides",3312,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Diphtherophora",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Mononchus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Microdorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Nygolaimidae",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Discolaimus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Oxydirus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Eudorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Pratylenchus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Prodorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Helicotylenchus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Trichodorus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Tylenchorhynchus",0,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Tylenchidae",3312,"17/04/2023","baermann","nematodes"
"AF_C_B1_R1","Mylonchulus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Acrobeles",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Acrobeloides",1531,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Aporcelaimidae",255,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Aprutides",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Cervidellus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Chiloplacus",425,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Eumonhystera",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Anaplectus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Plectus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Tylocephalus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Panagrolaimus",1616,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Rhabditidae",340,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Rhabdolaimus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Prismatolaimus",85,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Aphelenchus",2042,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Aphelenchoides",510,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Diphtherophora",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Mononchus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Microdorylaimus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Nygolaimidae",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Discolaimus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Oxydirus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Eudorylaimus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Pratylenchus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Prodorylaimus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Helicotylenchus",340,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Trichodorus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Tylenchorhynchus",0,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Tylenchidae",3147,"17/04/2023","baermann","nematodes"
"TP_T_B2_R1","Mylonchulus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Acrobeles",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Acrobeloides",555,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Aporcelaimidae",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Aprutides",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Cervidellus",278,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Chiloplacus",278,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Eumonhystera",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Anaplectus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Plectus",278,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Tylocephalus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Panagrolaimus",38873,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Rhabditidae",278,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Rhabdolaimus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Prismatolaimus",1944,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Aphelenchus",4443,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Aphelenchoides",6664,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Diphtherophora",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Mononchus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Microdorylaimus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Nygolaimidae",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Discolaimus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Oxydirus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Eudorylaimus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Pratylenchus",278,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Prodorylaimus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Helicotylenchus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Trichodorus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Tylenchorhynchus",0,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Tylenchidae",2777,"17/04/2023","baermann","nematodes"
"MC_C_B2_R1","Mylonchulus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Acrobeles",58,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Acrobeloides",547,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Aporcelaimidae",86,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Aprutides",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Cervidellus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Chiloplacus",345,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Eumonhystera",115,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Anaplectus",86,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Plectus",58,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Tylocephalus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Panagrolaimus",834,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Rhabditidae",259,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Rhabdolaimus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Prismatolaimus",144,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Aphelenchus",633,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Aphelenchoides",58,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Diphtherophora",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Mononchus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Microdorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Nygolaimidae",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Discolaimus",144,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Oxydirus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Eudorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Pratylenchus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Prodorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Helicotylenchus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Trichodorus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Tylenchorhynchus",0,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Tylenchidae",518,"17/04/2023","baermann","nematodes"
"AF_T_B2_R1","Mylonchulus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Acrobeles",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Acrobeloides",2004,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Aporcelaimidae",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Aprutides",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Cervidellus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Chiloplacus",1002,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Eumonhystera",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Anaplectus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Plectus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Tylocephalus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Panagrolaimus",29054,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Rhabditidae",1002,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Rhabdolaimus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Prismatolaimus",501,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Aphelenchus",11521,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Aphelenchoides",8015,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Diphtherophora",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Mononchus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Microdorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Nygolaimidae",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Discolaimus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Oxydirus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Eudorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Pratylenchus",501,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Prodorylaimus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Helicotylenchus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Trichodorus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Tylenchorhynchus",0,"17/04/2023","baermann","nematodes"
"AF_C_B2_R1","Tylenchidae",9518,"17/04/2023","baermann","nematodes"
