"","code_uhbr","name","abundance","date","method","community"
"1","TP_T_B1_R1","Acrobeles",0,"04/2023","baermann","nematodes"
"2","TP_T_B1_R1","Acrobeloides",328,"04/2023","baermann","nematodes"
"3","TP_T_B1_R1","Aporcelaimidae",0,"04/2023","baermann","nematodes"
"4","TP_T_B1_R1","Aprutides",0,"04/2023","baermann","nematodes"
"5","TP_T_B1_R1","Cervidellus",0,"04/2023","baermann","nematodes"
"6","TP_T_B1_R1","Chiloplacus",197,"04/2023","baermann","nematodes"
"7","TP_T_B1_R1","Eumonhystera",66,"04/2023","baermann","nematodes"
"8","TP_T_B1_R1","Anaplectus",0,"04/2023","baermann","nematodes"
"9","TP_T_B1_R1","Plectus",0,"04/2023","baermann","nematodes"
"10","TP_T_B1_R1","Tylocephalus",0,"04/2023","baermann","nematodes"
"11","TP_T_B1_R1","Panagrolaimus",985,"04/2023","baermann","nematodes"
"12","TP_T_B1_R1","Rhabditidae",263,"04/2023","baermann","nematodes"
"13","TP_T_B1_R1","Rhabdolaimus",0,"04/2023","baermann","nematodes"
"14","TP_T_B1_R1","Prismatolaimus",197,"04/2023","baermann","nematodes"
"15","TP_T_B1_R1","Aphelenchus",788,"04/2023","baermann","nematodes"
"16","TP_T_B1_R1","Aphelenchoides",131,"04/2023","baermann","nematodes"
"17","TP_T_B1_R1","Diphtherophora",66,"04/2023","baermann","nematodes"
"18","TP_T_B1_R1","Mononchus",0,"04/2023","baermann","nematodes"
"19","TP_T_B1_R1","Microdorylaimus",66,"04/2023","baermann","nematodes"
"20","TP_T_B1_R1","Nygolaimidae",0,"04/2023","baermann","nematodes"
"21","TP_T_B1_R1","Discolaimus",0,"04/2023","baermann","nematodes"
"22","TP_T_B1_R1","Oxydirus",0,"04/2023","baermann","nematodes"
"23","TP_T_B1_R1","Eudorylaimus",66,"04/2023","baermann","nematodes"
"24","TP_T_B1_R1","Pratylenchus",394,"04/2023","baermann","nematodes"
"25","TP_T_B1_R1","Prodorylaimus",0,"04/2023","baermann","nematodes"
"26","TP_T_B1_R1","Helicotylenchus",66,"04/2023","baermann","nematodes"
"27","TP_T_B1_R1","Trichodorus",0,"04/2023","baermann","nematodes"
"28","TP_T_B1_R1","Tylenchorhynchus",3547,"04/2023","baermann","nematodes"
"29","TP_T_B1_R1","Tylenchidae",1971,"04/2023","baermann","nematodes"
"30","TP_T_B1_R1","Mylonchulus",0,"04/2023","baermann","nematodes"
"31","MC_C_B1_R1","Acrobeles",0,"04/2023","baermann","nematodes"
"32","MC_C_B1_R1","Acrobeloides",1259,"04/2023","baermann","nematodes"
"33","MC_C_B1_R1","Aporcelaimidae",0,"04/2023","baermann","nematodes"
"34","MC_C_B1_R1","Aprutides",0,"04/2023","baermann","nematodes"
"35","MC_C_B1_R1","Cervidellus",0,"04/2023","baermann","nematodes"
"36","MC_C_B1_R1","Chiloplacus",360,"04/2023","baermann","nematodes"
"37","MC_C_B1_R1","Eumonhystera",0,"04/2023","baermann","nematodes"
"38","MC_C_B1_R1","Anaplectus",0,"04/2023","baermann","nematodes"
"39","MC_C_B1_R1","Plectus",0,"04/2023","baermann","nematodes"
"40","MC_C_B1_R1","Tylocephalus",0,"04/2023","baermann","nematodes"
"41","MC_C_B1_R1","Panagrolaimus",24103,"04/2023","baermann","nematodes"
"42","MC_C_B1_R1","Rhabditidae",540,"04/2023","baermann","nematodes"
"43","MC_C_B1_R1","Rhabdolaimus",0,"04/2023","baermann","nematodes"
"44","MC_C_B1_R1","Prismatolaimus",180,"04/2023","baermann","nematodes"
"45","MC_C_B1_R1","Aphelenchus",3597,"04/2023","baermann","nematodes"
"46","MC_C_B1_R1","Aphelenchoides",1799,"04/2023","baermann","nematodes"
"47","MC_C_B1_R1","Diphtherophora",0,"04/2023","baermann","nematodes"
"48","MC_C_B1_R1","Mononchus",0,"04/2023","baermann","nematodes"
"49","MC_C_B1_R1","Microdorylaimus",0,"04/2023","baermann","nematodes"
"50","MC_C_B1_R1","Nygolaimidae",0,"04/2023","baermann","nematodes"
"51","MC_C_B1_R1","Discolaimus",0,"04/2023","baermann","nematodes"
"52","MC_C_B1_R1","Oxydirus",0,"04/2023","baermann","nematodes"
"53","MC_C_B1_R1","Eudorylaimus",0,"04/2023","baermann","nematodes"
"54","MC_C_B1_R1","Pratylenchus",0,"04/2023","baermann","nematodes"
"55","MC_C_B1_R1","Prodorylaimus",0,"04/2023","baermann","nematodes"
"56","MC_C_B1_R1","Helicotylenchus",0,"04/2023","baermann","nematodes"
"57","MC_C_B1_R1","Trichodorus",0,"04/2023","baermann","nematodes"
"58","MC_C_B1_R1","Tylenchorhynchus",0,"04/2023","baermann","nematodes"
"59","MC_C_B1_R1","Tylenchidae",1439,"04/2023","baermann","nematodes"
"60","MC_C_B1_R1","Mylonchulus",0,"04/2023","baermann","nematodes"
"61","AF_T_B1_R1","Acrobeles",87,"04/2023","baermann","nematodes"
"62","AF_T_B1_R1","Acrobeloides",608,"04/2023","baermann","nematodes"
"63","AF_T_B1_R1","Aporcelaimidae",87,"04/2023","baermann","nematodes"
"64","AF_T_B1_R1","Aprutides",261,"04/2023","baermann","nematodes"
"65","AF_T_B1_R1","Cervidellus",0,"04/2023","baermann","nematodes"
"66","AF_T_B1_R1","Chiloplacus",434,"04/2023","baermann","nematodes"
"67","AF_T_B1_R1","Eumonhystera",174,"04/2023","baermann","nematodes"
"68","AF_T_B1_R1","Anaplectus",0,"04/2023","baermann","nematodes"
"69","AF_T_B1_R1","Plectus",87,"04/2023","baermann","nematodes"
"70","AF_T_B1_R1","Tylocephalus",0,"04/2023","baermann","nematodes"
"71","AF_T_B1_R1","Panagrolaimus",521,"04/2023","baermann","nematodes"
"72","AF_T_B1_R1","Rhabditidae",87,"04/2023","baermann","nematodes"
"73","AF_T_B1_R1","Rhabdolaimus",0,"04/2023","baermann","nematodes"
"74","AF_T_B1_R1","Prismatolaimus",174,"04/2023","baermann","nematodes"
"75","AF_T_B1_R1","Aphelenchus",869,"04/2023","baermann","nematodes"
"76","AF_T_B1_R1","Aphelenchoides",521,"04/2023","baermann","nematodes"
"77","AF_T_B1_R1","Diphtherophora",0,"04/2023","baermann","nematodes"
"78","AF_T_B1_R1","Mononchus",87,"04/2023","baermann","nematodes"
"79","AF_T_B1_R1","Microdorylaimus",0,"04/2023","baermann","nematodes"
"80","AF_T_B1_R1","Nygolaimidae",0,"04/2023","baermann","nematodes"
"81","AF_T_B1_R1","Discolaimus",87,"04/2023","baermann","nematodes"
"82","AF_T_B1_R1","Oxydirus",0,"04/2023","baermann","nematodes"
"83","AF_T_B1_R1","Eudorylaimus",0,"04/2023","baermann","nematodes"
"84","AF_T_B1_R1","Pratylenchus",87,"04/2023","baermann","nematodes"
"85","AF_T_B1_R1","Prodorylaimus",0,"04/2023","baermann","nematodes"
"86","AF_T_B1_R1","Helicotylenchus",130,"04/2023","baermann","nematodes"
"87","AF_T_B1_R1","Trichodorus",0,"04/2023","baermann","nematodes"
"88","AF_T_B1_R1","Tylenchorhynchus",0,"04/2023","baermann","nematodes"
"89","AF_T_B1_R1","Tylenchidae",3214,"04/2023","baermann","nematodes"
"90","AF_T_B1_R1","Mylonchulus",0,"04/2023","baermann","nematodes"
"91","AF_C_B1_R1","Acrobeles",0,"04/2023","baermann","nematodes"
"92","AF_C_B1_R1","Acrobeloides",1656,"04/2023","baermann","nematodes"
"93","AF_C_B1_R1","Aporcelaimidae",0,"04/2023","baermann","nematodes"
"94","AF_C_B1_R1","Aprutides",0,"04/2023","baermann","nematodes"
"95","AF_C_B1_R1","Cervidellus",0,"04/2023","baermann","nematodes"
"96","AF_C_B1_R1","Chiloplacus",662,"04/2023","baermann","nematodes"
"97","AF_C_B1_R1","Eumonhystera",331,"04/2023","baermann","nematodes"
"98","AF_C_B1_R1","Anaplectus",0,"04/2023","baermann","nematodes"
"99","AF_C_B1_R1","Plectus",331,"04/2023","baermann","nematodes"
"100","AF_C_B1_R1","Tylocephalus",0,"04/2023","baermann","nematodes"
"101","AF_C_B1_R1","Panagrolaimus",41737,"04/2023","baermann","nematodes"
"102","AF_C_B1_R1","Rhabditidae",994,"04/2023","baermann","nematodes"
"103","AF_C_B1_R1","Rhabdolaimus",0,"04/2023","baermann","nematodes"
"104","AF_C_B1_R1","Prismatolaimus",0,"04/2023","baermann","nematodes"
"105","AF_C_B1_R1","Aphelenchus",4306,"04/2023","baermann","nematodes"
"106","AF_C_B1_R1","Aphelenchoides",3312,"04/2023","baermann","nematodes"
"107","AF_C_B1_R1","Diphtherophora",0,"04/2023","baermann","nematodes"
"108","AF_C_B1_R1","Mononchus",0,"04/2023","baermann","nematodes"
"109","AF_C_B1_R1","Microdorylaimus",0,"04/2023","baermann","nematodes"
"110","AF_C_B1_R1","Nygolaimidae",0,"04/2023","baermann","nematodes"
"111","AF_C_B1_R1","Discolaimus",0,"04/2023","baermann","nematodes"
"112","AF_C_B1_R1","Oxydirus",0,"04/2023","baermann","nematodes"
"113","AF_C_B1_R1","Eudorylaimus",0,"04/2023","baermann","nematodes"
"114","AF_C_B1_R1","Pratylenchus",0,"04/2023","baermann","nematodes"
"115","AF_C_B1_R1","Prodorylaimus",0,"04/2023","baermann","nematodes"
"116","AF_C_B1_R1","Helicotylenchus",0,"04/2023","baermann","nematodes"
"117","AF_C_B1_R1","Trichodorus",0,"04/2023","baermann","nematodes"
"118","AF_C_B1_R1","Tylenchorhynchus",0,"04/2023","baermann","nematodes"
"119","AF_C_B1_R1","Tylenchidae",3312,"04/2023","baermann","nematodes"
"120","AF_C_B1_R1","Mylonchulus",0,"04/2023","baermann","nematodes"
"121","TP_T_B2_R1","Acrobeles",0,"04/2023","baermann","nematodes"
"122","TP_T_B2_R1","Acrobeloides",1531,"04/2023","baermann","nematodes"
"123","TP_T_B2_R1","Aporcelaimidae",255,"04/2023","baermann","nematodes"
"124","TP_T_B2_R1","Aprutides",0,"04/2023","baermann","nematodes"
"125","TP_T_B2_R1","Cervidellus",0,"04/2023","baermann","nematodes"
"126","TP_T_B2_R1","Chiloplacus",425,"04/2023","baermann","nematodes"
"127","TP_T_B2_R1","Eumonhystera",0,"04/2023","baermann","nematodes"
"128","TP_T_B2_R1","Anaplectus",0,"04/2023","baermann","nematodes"
"129","TP_T_B2_R1","Plectus",0,"04/2023","baermann","nematodes"
"130","TP_T_B2_R1","Tylocephalus",0,"04/2023","baermann","nematodes"
"131","TP_T_B2_R1","Panagrolaimus",1616,"04/2023","baermann","nematodes"
"132","TP_T_B2_R1","Rhabditidae",340,"04/2023","baermann","nematodes"
"133","TP_T_B2_R1","Rhabdolaimus",0,"04/2023","baermann","nematodes"
"134","TP_T_B2_R1","Prismatolaimus",85,"04/2023","baermann","nematodes"
"135","TP_T_B2_R1","Aphelenchus",2042,"04/2023","baermann","nematodes"
"136","TP_T_B2_R1","Aphelenchoides",510,"04/2023","baermann","nematodes"
"137","TP_T_B2_R1","Diphtherophora",0,"04/2023","baermann","nematodes"
"138","TP_T_B2_R1","Mononchus",0,"04/2023","baermann","nematodes"
"139","TP_T_B2_R1","Microdorylaimus",0,"04/2023","baermann","nematodes"
"140","TP_T_B2_R1","Nygolaimidae",0,"04/2023","baermann","nematodes"
"141","TP_T_B2_R1","Discolaimus",0,"04/2023","baermann","nematodes"
"142","TP_T_B2_R1","Oxydirus",0,"04/2023","baermann","nematodes"
"143","TP_T_B2_R1","Eudorylaimus",0,"04/2023","baermann","nematodes"
"144","TP_T_B2_R1","Pratylenchus",0,"04/2023","baermann","nematodes"
"145","TP_T_B2_R1","Prodorylaimus",0,"04/2023","baermann","nematodes"
"146","TP_T_B2_R1","Helicotylenchus",340,"04/2023","baermann","nematodes"
"147","TP_T_B2_R1","Trichodorus",0,"04/2023","baermann","nematodes"
"148","TP_T_B2_R1","Tylenchorhynchus",0,"04/2023","baermann","nematodes"
"149","TP_T_B2_R1","Tylenchidae",3147,"04/2023","baermann","nematodes"
"150","TP_T_B2_R1","Mylonchulus",0,"04/2023","baermann","nematodes"
"151","MC_C_B2_R1","Acrobeles",0,"04/2023","baermann","nematodes"
"152","MC_C_B2_R1","Acrobeloides",555,"04/2023","baermann","nematodes"
"153","MC_C_B2_R1","Aporcelaimidae",0,"04/2023","baermann","nematodes"
"154","MC_C_B2_R1","Aprutides",0,"04/2023","baermann","nematodes"
"155","MC_C_B2_R1","Cervidellus",278,"04/2023","baermann","nematodes"
"156","MC_C_B2_R1","Chiloplacus",278,"04/2023","baermann","nematodes"
"157","MC_C_B2_R1","Eumonhystera",0,"04/2023","baermann","nematodes"
"158","MC_C_B2_R1","Anaplectus",0,"04/2023","baermann","nematodes"
"159","MC_C_B2_R1","Plectus",278,"04/2023","baermann","nematodes"
"160","MC_C_B2_R1","Tylocephalus",0,"04/2023","baermann","nematodes"
"161","MC_C_B2_R1","Panagrolaimus",38873,"04/2023","baermann","nematodes"
"162","MC_C_B2_R1","Rhabditidae",278,"04/2023","baermann","nematodes"
"163","MC_C_B2_R1","Rhabdolaimus",0,"04/2023","baermann","nematodes"
"164","MC_C_B2_R1","Prismatolaimus",1944,"04/2023","baermann","nematodes"
"165","MC_C_B2_R1","Aphelenchus",4443,"04/2023","baermann","nematodes"
"166","MC_C_B2_R1","Aphelenchoides",6664,"04/2023","baermann","nematodes"
"167","MC_C_B2_R1","Diphtherophora",0,"04/2023","baermann","nematodes"
"168","MC_C_B2_R1","Mononchus",0,"04/2023","baermann","nematodes"
"169","MC_C_B2_R1","Microdorylaimus",0,"04/2023","baermann","nematodes"
"170","MC_C_B2_R1","Nygolaimidae",0,"04/2023","baermann","nematodes"
"171","MC_C_B2_R1","Discolaimus",0,"04/2023","baermann","nematodes"
"172","MC_C_B2_R1","Oxydirus",0,"04/2023","baermann","nematodes"
"173","MC_C_B2_R1","Eudorylaimus",0,"04/2023","baermann","nematodes"
"174","MC_C_B2_R1","Pratylenchus",278,"04/2023","baermann","nematodes"
"175","MC_C_B2_R1","Prodorylaimus",0,"04/2023","baermann","nematodes"
"176","MC_C_B2_R1","Helicotylenchus",0,"04/2023","baermann","nematodes"
"177","MC_C_B2_R1","Trichodorus",0,"04/2023","baermann","nematodes"
"178","MC_C_B2_R1","Tylenchorhynchus",0,"04/2023","baermann","nematodes"
"179","MC_C_B2_R1","Tylenchidae",2777,"04/2023","baermann","nematodes"
"180","MC_C_B2_R1","Mylonchulus",0,"04/2023","baermann","nematodes"
"181","AF_T_B2_R1","Acrobeles",58,"04/2023","baermann","nematodes"
"182","AF_T_B2_R1","Acrobeloides",547,"04/2023","baermann","nematodes"
"183","AF_T_B2_R1","Aporcelaimidae",86,"04/2023","baermann","nematodes"
"184","AF_T_B2_R1","Aprutides",0,"04/2023","baermann","nematodes"
"185","AF_T_B2_R1","Cervidellus",0,"04/2023","baermann","nematodes"
"186","AF_T_B2_R1","Chiloplacus",345,"04/2023","baermann","nematodes"
"187","AF_T_B2_R1","Eumonhystera",115,"04/2023","baermann","nematodes"
"188","AF_T_B2_R1","Anaplectus",86,"04/2023","baermann","nematodes"
"189","AF_T_B2_R1","Plectus",58,"04/2023","baermann","nematodes"
"190","AF_T_B2_R1","Tylocephalus",0,"04/2023","baermann","nematodes"
"191","AF_T_B2_R1","Panagrolaimus",834,"04/2023","baermann","nematodes"
"192","AF_T_B2_R1","Rhabditidae",259,"04/2023","baermann","nematodes"
"193","AF_T_B2_R1","Rhabdolaimus",0,"04/2023","baermann","nematodes"
"194","AF_T_B2_R1","Prismatolaimus",144,"04/2023","baermann","nematodes"
"195","AF_T_B2_R1","Aphelenchus",633,"04/2023","baermann","nematodes"
"196","AF_T_B2_R1","Aphelenchoides",58,"04/2023","baermann","nematodes"
"197","AF_T_B2_R1","Diphtherophora",0,"04/2023","baermann","nematodes"
"198","AF_T_B2_R1","Mononchus",0,"04/2023","baermann","nematodes"
"199","AF_T_B2_R1","Microdorylaimus",0,"04/2023","baermann","nematodes"
"200","AF_T_B2_R1","Nygolaimidae",0,"04/2023","baermann","nematodes"
"201","AF_T_B2_R1","Discolaimus",144,"04/2023","baermann","nematodes"
"202","AF_T_B2_R1","Oxydirus",0,"04/2023","baermann","nematodes"
"203","AF_T_B2_R1","Eudorylaimus",0,"04/2023","baermann","nematodes"
"204","AF_T_B2_R1","Pratylenchus",0,"04/2023","baermann","nematodes"
"205","AF_T_B2_R1","Prodorylaimus",0,"04/2023","baermann","nematodes"
"206","AF_T_B2_R1","Helicotylenchus",0,"04/2023","baermann","nematodes"
"207","AF_T_B2_R1","Trichodorus",0,"04/2023","baermann","nematodes"
"208","AF_T_B2_R1","Tylenchorhynchus",0,"04/2023","baermann","nematodes"
"209","AF_T_B2_R1","Tylenchidae",518,"04/2023","baermann","nematodes"
"210","AF_T_B2_R1","Mylonchulus",0,"04/2023","baermann","nematodes"
"211","AF_C_B2_R1","Acrobeles",0,"04/2023","baermann","nematodes"
"212","AF_C_B2_R1","Acrobeloides",2004,"04/2023","baermann","nematodes"
"213","AF_C_B2_R1","Aporcelaimidae",0,"04/2023","baermann","nematodes"
"214","AF_C_B2_R1","Aprutides",0,"04/2023","baermann","nematodes"
"215","AF_C_B2_R1","Cervidellus",0,"04/2023","baermann","nematodes"
"216","AF_C_B2_R1","Chiloplacus",1002,"04/2023","baermann","nematodes"
"217","AF_C_B2_R1","Eumonhystera",0,"04/2023","baermann","nematodes"
"218","AF_C_B2_R1","Anaplectus",0,"04/2023","baermann","nematodes"
"219","AF_C_B2_R1","Plectus",0,"04/2023","baermann","nematodes"
"220","AF_C_B2_R1","Tylocephalus",0,"04/2023","baermann","nematodes"
"221","AF_C_B2_R1","Panagrolaimus",29054,"04/2023","baermann","nematodes"
"222","AF_C_B2_R1","Rhabditidae",1002,"04/2023","baermann","nematodes"
"223","AF_C_B2_R1","Rhabdolaimus",0,"04/2023","baermann","nematodes"
"224","AF_C_B2_R1","Prismatolaimus",501,"04/2023","baermann","nematodes"
"225","AF_C_B2_R1","Aphelenchus",11521,"04/2023","baermann","nematodes"
"226","AF_C_B2_R1","Aphelenchoides",8015,"04/2023","baermann","nematodes"
"227","AF_C_B2_R1","Diphtherophora",0,"04/2023","baermann","nematodes"
"228","AF_C_B2_R1","Mononchus",0,"04/2023","baermann","nematodes"
"229","AF_C_B2_R1","Microdorylaimus",0,"04/2023","baermann","nematodes"
"230","AF_C_B2_R1","Nygolaimidae",0,"04/2023","baermann","nematodes"
"231","AF_C_B2_R1","Discolaimus",0,"04/2023","baermann","nematodes"
"232","AF_C_B2_R1","Oxydirus",0,"04/2023","baermann","nematodes"
"233","AF_C_B2_R1","Eudorylaimus",0,"04/2023","baermann","nematodes"
"234","AF_C_B2_R1","Pratylenchus",501,"04/2023","baermann","nematodes"
"235","AF_C_B2_R1","Prodorylaimus",0,"04/2023","baermann","nematodes"
"236","AF_C_B2_R1","Helicotylenchus",0,"04/2023","baermann","nematodes"
"237","AF_C_B2_R1","Trichodorus",0,"04/2023","baermann","nematodes"
"238","AF_C_B2_R1","Tylenchorhynchus",0,"04/2023","baermann","nematodes"
"239","AF_C_B2_R1","Tylenchidae",9518,"04/2023","baermann","nematodes"
"240","AF_C_B2_R1","Mylonchulus",0,"04/2023","baermann","nematodes"
